nameid	commentaryid	name
11769	900631	Gallagher
11770	900000	Gallar Falguero
11771	922943	Gallardo
11772	900000	Gallardo Núñez
11773	900000	Gallego
11774	900000	Gallego Puigsech
11775	900000	Gallegos
11776	900000	Gallese
11777	900000	Gallet
11778	900000	Galletto
11779	900000	Galli
11780	900085	Gallina
11781	900766	Gallo
11782	900000	Gallon
11783	922949	Galloppa
11784	928764	Galloway
11785	900000	Galmarini
11786	900000	Galonopoulas
11787	900000	Galović
11788	900000	Galton
11789	900000	Galvez-Diarra
11790	900000	Galvin
11791	900000	Galván
11792	900000	Galvão
11793	900000	Galán Gil
11794	900000	Gama
11795	900000	Gamal
11796	900000	Gamarra
11797	922952	Gamberini
11798	900000	Gambetta
11799	900000	Gambin
11800	901313	Gambino
11801	930276	Gamboa
11802	900000	Gameira Carvalho
11803	922955	Gameiro
11804	900000	Gamelas Sousa
11805	900000	Gamit
11806	900000	Gammelby
11807	900000	Gan
11808	900000	Gan Ch.
11809	900000	Gan Chao
11810	900000	Gan R.
11811	900000	Gan Rui
11812	900000	Gana
11813	900000	Ganago
11814	900000	Ganboldyn
11815	922960	Gancarczyk
11816	900000	Ganchinho Guedes
11817	900000	Ganda
11818	900000	Gandhi
11819	900000	Ganea
11820	900000	Ganesh
11821	900000	Gang
11822	900000	Ganga
11823	900000	Gangamma
11824	900000	Gangaram
11825	900000	Ganis
11826	922961	Gannon
11827	900000	Gano
11828	900000	Gantenbein
11829	900000	Gantner
11830	900000	Gantumur
11831	900000	Ganvoula
11832	900000	Gané
11833	922962	Gao
11834	900000	Gao C
11835	900000	Gao Chen
11836	900000	Gao D.
11837	900000	Gao Di
11838	900000	Gao H.Z.
11839	900000	Gao Huaze
11840	900000	Gao J.R.
11841	900000	Gao Jiarun
11842	900000	Gao L.
11843	900000	Gao Lin
11844	900000	Gao T.Y.
11845	900000	Gao Tianyi
11846	900000	Gao Tianyu
11847	900000	Gao X.
11848	900000	Gao Xiang
11849	900000	Gao Y.N.
11850	900000	Gao Yunan
11851	900000	Gao ZH.Y.
11852	900000	Gao Zhunyi
11853	900000	Gaoling
11854	900000	Gaona Lugo
11855	900000	Gaoussou
11856	900000	Gape
11857	900000	Gaprindashvili
11858	900000	Garabedian
11859	900000	Garahanov
11860	900000	Garai
11861	900000	Garanča
11862	900000	Garane
11863	900000	Garang
11864	900000	Garate
11865	900000	Garath
11866	922966	Garay
11867	900000	Garayalde
11868	900000	Garaýewa
11869	900000	Garbett
11870	900000	Garbino
11871	900000	Garbunow
11872	900000	Garbutt
11873	922968	Garcia
11874	922967	Garcés
11875	900000	Garcés Moreno
11876	922969	García
11877	900000	García Bauzà
11878	900000	García Cabrero
11879	900000	García Carrillo
11880	900000	García Córdoba
11881	900000	García Escudero
11882	900000	García Flores
11883	900000	García Freire
11884	900000	García García
11885	900000	García González
11886	900000	García Guerreño
11887	900000	García Gómez
11888	900000	García Hidalgo
11889	900000	García Lugea
11890	900000	García Martret
11891	900000	García Martínez
11892	900000	García Marín
11893	900000	García Naranjo
11894	900000	García Oyón
11895	900000	García Pons
11896	900000	García Prades
11897	900000	García Pérez
11898	900000	García Quintela
11899	900000	García Raja
11900	900000	García Rebelo
11901	900000	García Rivera
11902	900000	García Santos
11903	900000	García Segovia
11904	900000	García Serrano
11905	900000	García Solsona
11906	900000	García Torres
11907	900000	García Trabanco
11908	900000	García Vayá
11909	900000	García Zarate
11910	900000	García Zubiria
11911	900000	García de Albéniz
11912	900000	García de Haro
11913	928765	Gardiner
11914	922988	Gardner
11915	900000	Gardner-Hickman
11916	922989	Gardos
11917	900000	Gareca
11918	900000	Garenamotse
11919	900000	Gareth
11920	900000	Garg
11921	922990	Gargano
11922	900000	Gargiulo
11923	922991	Gargorov
11924	922992	Garguła
11925	922993	Garics
11926	900000	Gariglio
11927	900000	Garik
11928	900000	Garis
11929	900000	Garita
11930	900000	Garland
11931	900000	Garmash
11932	900000	Garnacho Ferreyra
11933	923000	Garner
11934	900000	Garneros
11935	900000	Garnier
11936	900000	Garnås
11937	900000	Garofalo
11938	900000	Garrad
11939	901635	Garrard
11940	900000	Garratt
11941	928766	Garrett
11942	900000	Garri
11943	900000	Garrick
11944	901043	Garrido
11945	900000	Garrido Cifuentes
11946	900000	Garrido Moracia
11947	900000	Garrido Álvarez
11948	928767	Garrison
11949	900000	Garritano
11950	900000	Garrity
11951	900000	Garro
11952	923004	Garry
11953	900000	Garré
11954	900000	Gartenmann
11955	923005	Gartland
11956	900000	Gartler
11957	900000	Gartside
11958	900000	Garuccio
11959	900000	Garv
11960	923006	Garvan
11961	900000	Garvey
11962	900086	Garvock
11963	900000	Gary
11964	930281	Garza
11965	900000	Gasanov
11966	900000	Gasch
11967	923011	Gashi
11968	900000	Gaspar
11969	900000	Gaspar Amaral
11970	900000	Gaspar Campos
11971	900000	Gaspar Marchão
11972	900000	Gaspard
11973	900000	Gasper
11974	900000	Gasperoni
11975	900000	Gassama
11976	900000	Gassan
11977	900000	Gasser
11978	900000	Gassner
11979	923015	Gastaldello
11980	900000	Gastien
11981	900000	Gaston
11982	923016	Gastón
11983	900005	Gates
11984	900087	Gatley
11985	900000	Gatlin
11986	900000	Gato Alves Dias
11987	900000	Gatsha
11988	900000	Gatti
11989	900000	Gatto
11990	900000	Gattoni
11991	900000	Gauchan
11992	900000	Gauci
11993	900000	Gaud
11994	900000	Gauda
11995	900000	Gaudin
11996	900000	Gauld
11997	900000	Gaultiér
11998	900000	Gauramma
11999	900000	Gaurav
12000	900000	Gauri
12001	900000	Gautam
12002	900000	Gaute
12003	900000	Gauthier
12004	900000	Gautier
12005	900000	Gauto
12006	900000	Gauvin
12007	900000	Gavan
12008	900000	Gavi
12009	900000	Gavilán
12010	900000	Gavin
12011	900000	Gavioli
12012	900000	Gavli
12013	900000	Gavory
12014	900000	Gavranović
12015	900000	Gavranovic
12016	900000	Gavrić
12017	900000	Gavriel
12018	900000	Gavriil
12019	900000	Gavril
12020	900000	Gavrish
12021	900000	Gawde
12022	923030	Gaxa
12023	900000	Gayakwad
12024	900000	Gayatri
12025	900000	Gaye
12026	900000	Gayen
12027	930282	Gayle
12028	923032	Gaynor
12029	900000	Gayret
12030	900000	Gayà
12031	900000	Gayà Martínez
12032	900000	Gayà Peña
12033	900000	Gazdag
12034	900000	Gazi
12035	900000	Gazibegović
12036	900000	Gazibegovic
12037	900000	Gazinskaya
12038	900000	Gazmend
12039	900000	Gazzaniga
12040	923034	Gazzi
12041	900000	Gaël
12042	900000	Gaëtan
12043	900000	Gaëtane
12044	900000	Gba
12045	900000	Gbadamosi
12046	900000	Gbagho
12047	900000	Gbamin
12048	900000	Gbedema
12049	900000	Gbeho
12050	900000	Gbellé
12051	900000	Gbemi
12052	900000	Gbode
12053	900000	Gbogou
12054	900000	Gboho
12055	900000	Gboko
12056	900000	Gboly
12057	900000	Gealy
12058	900000	Gebase
12059	923038	Gebauer
12060	900000	Gebhardt
12061	900000	Gebre
12062	900000	Gebreyesus
12063	900000	Gechter
12064	900000	Ged
12065	900000	Gedő
12066	900000	Gedamu
12067	900000	Geddes
12068	900000	Gedikli
12069	900000	Gedion
12070	900000	Gedson
12071	900000	Gedson Fernandes
12072	900000	Gee
12073	900000	Geerkens
12074	900000	Geerman
12075	900000	Geertruida
12076	900000	Geerts
12077	900000	Geeta
12078	923041	Geiger
12079	900000	Geipl
12080	900000	Geis
12081	923044	Gekas
12082	900000	Gelabert
12083	900000	Gelabert Piña
12084	900000	Gelardo
12085	900000	Gelardo Vegara
12086	900000	Gelashvili
12087	900000	Gelhardt
12088	900000	Gelin
12089	900000	Gelmi
12090	900000	Gelson Dany
12091	900000	Gelson Martins
12092	900000	Gelson.M
12093	900000	Gembalies
12094	900000	Gemechu
12095	900000	Gemello
12096	900000	Gemicibaşi
12097	900000	Geminiani
12098	923047	Gemiti
12099	900000	Gemma
12100	900000	Gemmer
12101	900000	Genaro
12102	900000	Gendrey
12103	900000	Gene
12104	900088	Genereux
12105	900000	Generic
12106	900000	Generic 1
12107	900000	Generic 2
12108	900000	Generic 3
12109	900000	Generic 6
12110	923050	Genest
12111	900000	Geng
12112	900000	Geng X.
12113	900000	Geng X.F.
12114	900000	Geng Xiaofeng
12115	900000	Geng Xin
12116	900000	Genichi
12117	900000	Geniges
12118	900000	Genki
12119	900000	Gennaro
12120	900000	Genreau
12121	900000	Genti
12122	900000	Gentile
12123	923055	Gentner
12124	923056	Genton
12125	900000	Geny
12126	900000	Geny Catamo
12127	900000	Genç
12128	900000	Geoff
12129	900000	Geoffray
12130	900000	Geoffrey
12131	900000	Geoffroy
12132	900000	Geoffry
12133	900000	Geon Woo
12134	900000	Geon Woong
12135	900000	GeonWoong
12136	900000	Geonwoo
12137	900000	Georg
12138	901315	George
12139	900000	Georgen
12140	900000	Georges
12141	900000	Georges-Kévin
12142	900000	Georghios
12143	900000	Georgi
12144	900000	Georgia
12145	900000	Georgiadis
12146	900000	Georgie
12147	923059	Georgiev
12148	900000	Georginio
12149	900000	Georgios
12150	900000	Georgiou
12151	900000	Georgiu
12152	900000	Georgiy
12153	900000	Georgs
12154	900000	Geovanny
12155	923062	Gera
12156	900000	Gerada
12157	900000	Geraldo
12158	900000	Geralnik
12159	900000	Gerard
12160	900000	Gerard Moreno
12161	900000	Gerard V.
12162	900000	Gerard Valentín
12163	900000	Gerard Yepes
12164	900000	Gerardo
12165	900000	Gerasimos
12166	900000	Gerber
12167	900000	Gerbowski
12168	923064	Gercaliu
12169	900000	Gergő
12170	930283	Gerhardt
12171	900000	Geria
12172	900000	Geris
12173	923065	Gerken
12174	900000	Gerkens
12175	900000	Gerli
12176	923066	Germain
12177	900000	German.K
12178	900000	Germano Cuba
12179	900000	Germano Monico
12180	900000	Germano Wilson
12181	900000	Germanpreet
12182	900000	Germek
12183	900000	Germán
12184	900000	Germán Fernández
12185	900000	Germán Parreño
12186	923068	Gerndt
12187	900000	Gernot
12188	900000	Gerometta
12189	923069	Gerrard
12190	900000	Gerrish
12191	900000	Gerrit
12192	900000	Gerritsen
12193	900000	Gerry
12194	900000	Gersbach
12195	900000	Gersbeck
12196	900000	Gerso
12197	923070	Gerson
12198	900000	Gerson Armão
12199	900000	Gerson Rodrigues
12200	900000	Gertsen
12201	900000	Gervais
12202	900000	Gerzino
12203	900000	Gerónimo
12204	900000	Geteye
12205	900000	Gethin
12206	900000	Getinger
12207	900000	Getoar
12208	900000	Geubbels
12209	900000	Geugi
12210	900000	Geum Min
12211	900000	Geusens
12212	900000	Gevorg
12213	900000	Geykel
12214	900000	Geyoro
12215	900000	Geyrhofer
12216	900000	Geyserian
12217	900000	Gezim
12218	900000	Ghacha
12219	900000	Ghalib
12220	900000	Ghalidi
12221	923076	Ghaly
12222	900000	Ghandour
12223	900000	Gharbi
12224	900000	Ghasem
12225	900000	Ghayal
12226	900000	Ghayas
12227	900000	Ghazarian
12228	900000	Ghazi
12229	900000	Ghazwani
12230	900000	Ghazwany
12231	900000	Ghenadie
12232	900000	Gheorghe
12233	900000	Gheorghiu
12234	900000	Gherea
12235	923081	Ghezzal
12236	900000	Ghiță
12237	900000	Ghidotti
12238	900000	Ghiglione
12239	923082	Ghilas
12240	900000	Ghion
12241	900000	Ghiringhelli
12242	900000	Ghislain
12243	900000	Ghita
12244	900000	Ghjuvanni
12245	900000	Ghoddos
12246	900000	Gholizadeh
12247	900000	Ghosh
12248	900000	Ghougassian
12249	900000	Ghoulem
12250	900000	Ghulam
12251	900000	Gi Hyeok
12252	900000	Gia
12253	923092	Giacomazzi
12254	900000	Giacomo
12255	900000	Giakoumakis
12256	900000	Giampaoli
12257	900000	Gian
12258	900000	Gian Filippo
12259	900000	Gian Franco
12260	900000	Gian Marco
12261	900000	GianFrancesco
12262	900000	Giancarlo
12263	900000	Gianfranco
12264	900000	Giangiacomo
12265	900000	Giani
12266	900000	Gianluca
12267	900000	Gianlucca
12268	900000	Gianluigi
12269	900000	Gianmarco
12270	900000	Giannakos
12271	900000	Giannetti
12272	923096	Gianni
12273	900000	Gianni Cassaró
12274	900000	Giannidis
12275	900000	Giannis
12276	923098	Giannone
12277	900000	Giannopoulos
12278	900000	Giannou
12279	900000	Giannoulis
12280	900000	Gianoli
12281	900000	Giap
12282	900000	Giay
12283	900000	Gibb
12284	928768	Gibbons
12285	923099	Gibbs
12286	900000	Gibbs-White
12287	900000	Gibs
12288	900464	Gibson
12289	900000	Gideon
12290	900000	Gidon
12291	900000	Giel
12292	900000	Gielen
12293	900000	Gielnik
12294	900000	Gießelmann
12295	900000	Gifford
12296	900000	Gift
12297	923103	Giggs
12298	923104	Gigliotti
12299	923105	Gignac
12300	900000	Gigot
12301	900000	Gigou
12302	900000	Gigović
12303	900000	Gihyeok
12304	900000	Gijs
12305	900000	Gikiewicz
12306	900089	Gil
12307	900000	Gil Calero
12308	900000	Gil Dias
12309	900000	Gil Mohedano
12310	900000	Gil Pareja
12311	900000	Gil Regaño
12312	900000	Gil Romero
12313	900000	Gil Salvatierra
12314	900000	Gila
12315	900000	Gila Fuentes
12316	900000	Gilbert
12317	900000	Gilberto
12318	900000	Gilbey
12319	900000	Gilchrist
12320	900000	Gildas
12321	928769	Giles
12322	900000	Gilkes
12323	923111	Gilks
12324	900483	Gill
12325	900000	Gillekens
12326	923113	Gilles
12327	900000	Gillesphey
12328	923114	Gillespie
12329	900723	Gillet
12330	923116	Gillett
12331	900000	Gilli
12332	900006	Gilliam
12333	900000	Gilliead
12334	900000	Gillier
12335	900000	Gillies
12336	900000	Gilligan
12337	900000	Gilly
12338	900000	Gilmar
12339	928770	Gilmore
12340	900000	Gilmour
12341	900000	Gilsenan
12342	900000	Gilson
12343	900000	Gilson Tavares
12344	900000	Gimber
12345	900000	Gimenez
12346	923120	Giménez
12347	900000	Giménez Candela
12348	900000	Ginczek
12349	900000	Ginella
12350	900000	Giner Pedrosa
12351	900000	Ginnelly
12352	900000	Gino
12353	900000	Ginola
12354	900000	Gintauts
12355	900000	Ginter
12356	900000	Ginting
12357	900000	Gio
12358	900000	Gio Silvainha
12359	900000	Gioacchini
12360	900000	Giorbelidze
12361	900000	Giordana
12362	900773	Giordano
12363	900000	Giorgadze
12364	900000	Giorgi
12365	900000	Giorgia
12366	900000	Giorgio
12367	900000	Giorgos
12368	900000	Giosue
12369	900000	Giotto
12370	900000	Giousis
12371	900000	Giovana Beatriz
12372	900000	Giovana Larissa
12373	900000	Giovane
12374	900000	Giovani
12375	900000	Giovanna
12376	900000	Giovanni
12377	900000	Giovannini
12378	900000	Giovanny Bia
12379	923126	Giovinco
12380	900090	Gipson
12381	930285	Giraldo
12382	900000	Girard
12383	900000	Giraud
12384	900000	Giraudo
12385	900000	Giraudon
12386	900000	Girault
12387	923127	Giresse
12388	900000	Giri
12389	900000	Girl
12390	900000	Girma
12391	900000	Giro
12392	900000	Girotti
12393	900000	Girotto
12394	900000	Giroud
12395	900000	Girth
12396	900000	Gisler
12397	923131	Gissi
12398	900000	Gita
12399	900000	Gitaben
12400	900000	Gittins
12401	900000	Giulia
12402	900000	Giulian
12403	900000	Giuliani
12404	900000	Giuliano
12405	900000	Giulio
12406	900000	Giurgi
12407	900000	Giuseppe
12408	923136	Given
12409	923137	Givet
12410	900000	Givson
12411	900000	Gjasula
12412	900000	Gjata
12413	900000	Gjebrea
12414	900000	Gjengaar
12415	900000	Gjergi
12416	900000	Gjermund
12417	900000	Gjertsen
12418	900000	Gjika
12419	900000	Gjin
12420	900000	Gjokaj
12421	900000	Gjokë
12422	900000	Gjon
12423	900000	Gjonaj
12424	900000	Gjonbalaj
12425	900000	Gjoni
12426	900000	Gkezos
12427	900000	Glaby
12428	923138	Glad
12429	900000	Gladon
12430	900000	Gladwin
12431	900000	Glan
12432	900000	Glas
12433	900000	Glass
12434	900000	Glatzel
12435	900000	Glauder
12436	900000	Glauder García
12437	923139	Gleeson
12438	900000	Gleidionor
12439	900000	Gleison Bremer
12440	923141	Glen
12441	900000	Glendys
12442	928771	Glenn
12443	900000	Glennon
12444	900000	Glesnes
12445	923144	Glik
12446	900000	Gliozzi
12447	900000	Glody
12448	900000	Gloire
12449	900000	Glory
12450	900000	Gloster
12451	900000	Glovatsky
12452	923145	Glover
12453	900000	Glumac
12454	923147	Glushakov
12455	900000	Glyn
12456	900000	Glynn
12457	900000	Glódís Perla
12458	900000	Glück
12459	900000	Gmeiner
12460	900000	Gnaase
12461	900000	Gnabry
12462	900000	Gnahoré
12463	900000	Gnahoua
12464	900000	Gnaka
12465	900000	Gnalega
12466	900000	Gnamien
12467	900000	Gnezda Čerin
12468	900000	Gning
12469	900000	Gnonto
12470	900000	Go
12471	900000	Go Moo Yol
12472	900000	Go Myeong Seok
12473	900000	Go Yo Han
12474	900000	Gołębiowski
12475	901674	Goakipa
12476	923152	Gobbi
12477	923153	Gobern
12478	900000	Godard
12479	900000	Godberg
12480	900659	Goddard
12481	900000	Godden
12482	900000	Godeau
12483	900000	Goden
12484	900000	Godfrey
12485	900000	Godin
12486	900000	Godinho
12487	930287	Godoy
12488	900000	Godoy Domínguez
12489	900000	Godson
12490	900000	Godswill
12491	900000	Godwin
12492	900000	Godwin-Malife
12493	923156	Godín
12494	900000	Godínez
12495	900000	Goethals
12496	900000	Goetsch
12497	900000	Goga
12498	900000	Gogbé
12499	900000	Gogia
12500	900000	Gogoi
12501	900000	Gogol
12502	900000	Gogoladze
12503	900000	Goh
12504	900000	Goh Young Jun
12505	900000	Gohel
12506	900000	Gohi
12507	900000	Gohlke
12508	900000	Goiginger
12509	900000	Goihal
12510	900000	Goiteira Regalo
12511	923161	Goitom
12512	900000	Gojak
12513	900000	Gojani
12514	900000	Gojko
12515	923163	Gol
12516	900000	Golan
12517	923166	Golbourne
12518	900000	Goldaniga
12519	900000	Goldar
12520	900000	Goldar Gómez
12521	900000	Goldie
12522	900000	Golding
12523	900000	Goldson
12524	900000	Goli
12525	900000	Golla
12526	900000	Goller
12527	900000	Gollini
12528	900000	Gollner
12529	900000	Golob
12530	900000	Golofca
12531	900000	Golovin
12532	900000	Goltz
12533	900000	Golubev
12534	900000	Golubović
12535	900000	Golui
12536	900000	Golz
12537	900000	Gomastha
12538	901317	Gomes
12539	900000	Gomes Betuncal
12540	900000	Gomes Clemente
12541	900000	Gomes Fernandes
12542	900000	Gomes Garutti
12543	900000	Gomes Lobato
12544	900000	Gomes Lourenço
12545	900000	Gomes Morim
12546	900000	Gomes O. Tavares
12547	900000	Gomes Oliveira
12548	900000	Gomes Sara
12549	900000	Gomes Simões
12550	900000	Gomes da Silva
12551	900000	Gomes dos Santos
12552	923177	Gomez
12553	923185	Gomis
12554	900000	Gomulka
12555	900000	Gomís Alemañ
12556	923187	Gonalons
12557	900000	Goncalves
12558	900000	Goncharov
12559	900000	Gondo
12560	900000	Gondorf
12561	900000	Gondou
12562	900000	Gong
12563	900000	Gong-sun
12564	900000	Goniwe
12565	900000	Gonsalves
12566	923197	Gonzalez
12567	900000	Gonzalo
12568	900000	Gonzalo Ríos
12569	900000	Gonzalo Verdú
12570	900000	Gonzalo Villar
12571	900000	Gonzáles
12572	923198	González
12573	900000	González Alves
12574	900000	González Bayón
12575	900000	González Carmona
12576	900000	González Casín
12577	900000	González Cañellas
12578	900000	González Estrada
12579	900000	González Estupiñán
12580	900000	González Flores
12581	900000	González Gutiérrez
12582	900000	González Iglesias
12583	900000	González López
12584	900000	González Martínez
12585	900000	González Metilli
12586	923210	González Morales
12587	900000	González Pirez
12588	900000	González Plata
12589	900000	González Poirrier
12590	900000	González Polanco
12591	900000	González Pérez
12592	900000	González Rey
12593	900000	González Rodrigáñez
12594	900000	González Rodríguez
12595	900000	González Tassano
12596	900000	González Tejada
12597	900000	González Tomás
12598	900000	González Verjara
12599	900000	González de Zárate
12600	900000	González-Pola
12601	900000	Gonçalo
12602	900000	Gonçalo B.
12603	900000	Gonçalo Bento
12604	900000	Gonçalo Borges
12605	900000	Gonçalo Cardoso
12606	900000	Gonçalo Costa
12607	900000	Gonçalo Esteves
12608	900000	Gonçalo Guedes
12609	900000	Gonçalo Inácio
12610	900000	Gonçalo Manuel
12611	900000	Gonçalo Matias
12612	900000	Gonçalo Oscar
12613	900000	Gonçalo Paciência
12614	900000	Gonçalo Ramos
12615	900000	Gonçalo Rosa
12616	900742	Gonçalves
12617	900000	Gonçalves Barni
12618	900000	Gonçalves Bernardo
12619	900000	Gonçalves Malheiro
12620	900000	Gonçalves Miranda
12621	900000	Gonçalves Pinto
12622	900000	Gonçalves Rodrigues
12623	900000	Gonçalves Sousa
12624	900000	Gonçalves dos S.
12625	900000	Gonçalvo
12626	900000	Gooch
12627	900000	Good
12628	923217	Goodall
12629	900000	Goode
12630	901742	Goodison
12631	900000	Goodliffe
12632	928772	Goodman
12633	900000	Goodrham
12634	923219	Goodson
12635	900000	Goodwill
12636	923220	Goodwillie
12637	923221	Goodwin
12638	900092	Goorah
12639	900000	Goossens
12640	900000	Gopal
12641	900000	Gope
12642	900000	Goppel
12643	900000	Gor
12644	900000	Gorai
12645	900000	Goran
12646	900000	Gorby
12647	900000	Gorcea
12648	900000	Gordan
12649	900093	Gordon
12650	900000	Gordson
12651	900000	Gorenc
12652	900000	Gorenc Stanković
12653	900000	Goretzka
12654	900000	Gorgelin
12655	900000	Gorgon
12656	923227	Gori
12657	900000	Gorie
12658	900000	Gorjón Vivó
12659	900000	Gorka
12660	900000	Gorlukovich
12661	923231	Gorman
12662	901318	Gormley
12663	900000	Goro
12664	900000	Gorobec
12665	900000	Gorolas
12666	900000	Gorosabel
12667	900000	Gorosabel Espinosa
12668	900000	Gorre
12669	900000	Gorré
12670	901319	Gorski
12671	900000	Gorter
12672	900000	Gory
12673	900000	Gorzel
12674	900000	Gosens
12675	923233	Gosling
12676	928773	Goss
12677	900000	Gosselin
12678	923235	Gosso
12679	900000	Goswami
12680	900000	Goteni
12681	900000	Goto
12682	900000	Gotts
12683	900000	Gou
12684	900000	Gou J.Ch.
12685	900000	Gou Junchen
12686	900000	Goubert
12687	900000	Goudiaby
12688	900000	Goudmijn
12689	923239	Gouffran
12690	928774	Gough
12691	900000	Gouiri
12692	900000	Goujón Pozuelo
12693	928775	Gould
12694	900000	Gouled
12695	900000	Goumba
12696	900000	Goundry
12697	900000	Gouras
12698	923241	Gourcuff
12699	900000	Goure
12700	900000	Gourna
12701	900000	Gourna.D
12702	900000	Goutas
12703	900000	Gouveia
12704	900000	Gouveia da Silva
12705	900000	Gouweleeuw
12706	900000	Goué
12707	900000	Govind
12708	900000	Govorov
12709	901320	Goward
12710	900000	Goyal
12711	900000	Gozzi
12712	900000	Gozzi Iweru
12713	900000	Gozálbez Gilabert
12714	900000	Goñi
12715	923246	Graafland
12716	900000	Grabara
12717	923247	Grabavoy
12718	900000	Grabher
12719	900000	Grabner
12720	900000	Grabowska
12721	900000	Grabowski
12722	900000	Grace
12723	900000	Gracia
12724	900000	Gracia Sánchez
12725	900000	Gracie
12726	900000	Gradecki
12727	900000	Gradel
12728	900000	Gradit
12729	900000	Grady
12730	900000	Graeme
12731	900941	Graf
12732	900000	Gragera
12733	900000	Gragera Amado
12734	900000	Gragger
12735	901321	Graham
12736	923253	Grahl
12737	930294	Grainger
12738	900000	Grameni
12739	923255	Granados
12740	900000	Granath
12741	900000	Grand
12742	900000	Grande
12743	900000	Grandela Nunes
12744	900000	Grandin
12745	901322	Grandio
12746	900000	Grandjean
12747	900000	Grandsir
12748	900000	Granero
12749	900000	Granger
12750	900000	Granier
12751	900000	Granit
12752	900000	Granli
12753	900000	Granlund
12754	923260	Granqvist
12755	900493	Grant
12756	900000	Graovac
12757	900000	Gras
12758	900000	Grassi
12759	900000	Grasso
12760	900000	Graterol
12761	923263	Gratzei
12762	900000	Grau
12763	900000	Grau Ciscar
12764	900000	Grave
12765	900000	Gravelle
12766	900000	Gravenberch
12767	928776	Graves
12768	900000	Gravillon
12769	900000	Gravius
12770	900000	Grawe
12771	900435	Gray
12772	900000	Graydon
12773	900000	Grayson
12774	900000	Grażyna
12775	900000	Grbasić
12776	900000	Grbić
12777	900000	Grbic
12778	900000	Greab
12779	900000	Grealish
12780	900617	Greaves
12781	900000	Grebo
12782	900000	Greboval
12783	900000	Grec
12784	900000	Grech
12785	900767	Greco
12786	900376	Green
12787	923274	Greene
12788	900000	Greenidge
12789	900000	Greenslade
12790	901793	Greensmith
12791	928777	Greenwood
12792	923276	Greer
12793	900000	Greg
12794	900000	Greger
12795	923278	Gregersen
12796	900000	Grego S.
12797	900000	Grego Sierra
12798	900000	Gregoire
12799	900000	Gregor
12800	900000	Gregore
12801	900000	Gregori
12802	900000	Gregorič
12803	900000	Gregorio
12804	900000	Gregorios
12805	900000	Gregoritsch
12806	901662	Gregory
12807	900000	Greguš
12808	900000	Gregório Guzzo
12809	900000	Gregório Teixeira
12810	900000	Greif
12811	900000	Greig
12812	900000	Greil
12813	900000	Greilinger
12814	900000	Greiml
12815	900000	Greive
12816	900000	Grejohn
12817	900000	Gremsl
12818	901784	Grenich
12819	900000	Grenier
12820	900000	Gresler
12821	900000	Gressel
12822	900000	Greta
12823	900095	Gretskii
12824	900000	Greve
12825	900000	Grey
12826	900000	Grgić
12827	900000	Grgic
12828	900000	Gricenko
12829	900000	Grichson
12830	923283	Grichting
12831	900000	Griedge
12832	900000	Griesbeck
12833	900000	Griesebner
12834	900000	Grieve
12835	900000	Griezmann
12836	900638	Griffin
12837	923286	Griffith
12838	900407	Griffiths
12839	900000	Grifo
12840	900000	Grigahcine
12841	900000	Grigg
12842	900000	Grigor
12843	900000	Grigorcea
12844	930295	Grigore
12845	900000	Grigorijs
12846	900000	Grigoris
12847	900000	Grigoriy
12848	900000	Grigoryan
12849	900000	Grill
12850	900000	Grillitsch
12851	900000	Grima
12852	900000	Grima Aguilera
12853	900000	Grimaldi
12854	900000	Grimaldo
12855	900000	Grimaldo García
12856	923288	Grimes
12857	923289	Grimi
12858	901323	Grimm
12859	900000	Grimmer
12860	900000	Grimshaw
12861	923290	Grindheim
12862	900000	Grinkov
12863	900000	Grinwis
12864	900000	Grischa
12865	900000	Grivosti
12866	900000	Grobelny
12867	900000	Grodowski
12868	900000	Groen
12869	900000	Groenen
12870	901797	Groff
12871	900000	Grogan
12872	900000	Grohe
12873	900000	Grohi
12874	900000	Groiß
12875	901324	Gronli
12876	900000	Gros
12877	923300	Grosicki
12878	901703	Gross
12879	900000	Grosso
12880	900000	Grosu
12881	900000	Grot
12882	900000	Grotta
12883	923303	Grougi
12884	900000	Grounds
12885	901325	Groven
12886	900000	Groves
12887	900000	Grozav
12888	900000	Grozdan
12889	900000	Grozos
12890	901703	Groß
12891	900000	Großeshaus
12892	900000	Grubač
12893	900000	Grubbe
12894	900323	Gruber
12895	900000	Gruev
12896	900000	Gruezo
12897	901756	Gruitoji
12898	900000	Grujcic
12899	900000	Grujić
12900	900000	Gryszkiewicz
12901	900000	Grytebust
12902	900000	Grzegorz
12903	900000	Grzesik
12904	900000	Grzybek
12905	900000	Gréboval
12906	900000	Grégoire
12907	900000	Grégory
12908	900000	Grétarsson
12909	900000	Grímsdóttir
12910	900000	Grødem
12911	900000	Grøgaard
12912	900000	Grøn
12913	900000	Grønbæk
12914	900000	Grønning
12915	900000	Grüll
12916	900000	Grüne
12917	923305	Grünwald
12918	900000	Gu
12919	900000	Gu B.
12920	900000	Gu Bin
12921	900000	Gu C.
12922	900000	Gu CH.
12923	900000	Gu Cao
12924	900000	Gu Chao
12925	900000	Gu Sung Yun
12926	900000	Guadagno
12927	923309	Guagua
12928	900000	Guaita
12929	900000	Guaita Panadero
12930	900000	Gual Huguet
12931	900000	Guan
12932	900000	Guan Shi Ming
12933	923310	Guana
12934	900000	Guanca
12935	900000	Guanghui
12936	900000	Guangliang
12937	900000	Guangtai
